frame_id,student_id,behavior_label,confidence,cx,cy,timestamp
193,unknown,normal posture,1.0,228,549,2026-05-02 21:00:45
193,unknown,raised hand,1.0,661,418,2026-05-02 21:00:45
193,unknown,normal posture,1.0,429,411,2026-05-02 21:00:45
193,unknown,normal posture,1.0,66,445,2026-05-02 21:00:45
193,unknown,normal posture,1.0,858,471,2026-05-02 21:00:45
193,unknown,looking down,1.0,1177,467,2026-05-02 21:00:45
193,unknown,raised hand,1.0,836,321,2026-05-02 21:00:45
194,unknown,normal posture,1.0,228,549,2026-05-02 21:00:45
194,unknown,raised hand,1.0,662,417,2026-05-02 21:00:45
194,unknown,normal posture,1.0,429,411,2026-05-02 21:00:45
194,unknown,raised hand,1.0,1140,369,2026-05-02 21:00:45
194,unknown,normal posture,1.0,861,470,2026-05-02 21:00:45
194,unknown,normal posture,1.0,68,446,2026-05-02 21:00:45
194,unknown,raised hand,1.0,836,324,2026-05-02 21:00:45
195,unknown,normal posture,1.0,259,551,2026-05-02 21:00:45
195,unknown,raised hand,1.0,663,417,2026-05-02 21:00:45
195,unknown,normal posture,1.0,68,445,2026-05-02 21:00:45
195,unknown,normal posture,1.0,861,469,2026-05-02 21:00:45
195,unknown,normal posture,1.0,429,412,2026-05-02 21:00:45
195,unknown,raised hand,1.0,836,323,2026-05-02 21:00:45
196,unknown,normal posture,1.0,253,550,2026-05-02 21:00:45
196,unknown,raised hand,1.0,662,418,2026-05-02 21:00:45
196,unknown,normal posture,1.0,68,445,2026-05-02 21:00:45
196,unknown,normal posture,1.0,429,411,2026-05-02 21:00:45
196,unknown,normal posture,1.0,862,473,2026-05-02 21:00:45
196,unknown,normal posture,1.0,1155,379,2026-05-02 21:00:45
196,unknown,raised hand,1.0,836,323,2026-05-02 21:00:45
197,unknown,normal posture,1.0,266,549,2026-05-02 21:00:45
197,unknown,raised hand,1.0,662,419,2026-05-02 21:00:45
197,unknown,normal posture,1.0,69,445,2026-05-02 21:00:45
197,unknown,normal posture,1.0,428,412,2026-05-02 21:00:45
197,unknown,normal posture,1.0,860,473,2026-05-02 21:00:45
197,unknown,normal posture,1.0,1188,452,2026-05-02 21:00:45
197,unknown,raised hand,1.0,836,322,2026-05-02 21:00:45
198,unknown,normal posture,1.0,269,549,2026-05-02 21:00:45
198,unknown,raised hand,1.0,662,420,2026-05-02 21:00:45
198,unknown,normal posture,1.0,70,446,2026-05-02 21:00:45
198,unknown,normal posture,1.0,429,412,2026-05-02 21:00:45
198,unknown,normal posture,1.0,864,474,2026-05-02 21:00:45
198,unknown,looking down,1.0,1151,376,2026-05-02 21:00:45
198,unknown,raised hand,1.0,835,321,2026-05-02 21:00:45
199,unknown,raised hand,1.0,660,423,2026-05-02 21:00:46
199,unknown,normal posture,1.0,261,547,2026-05-02 21:00:46
199,unknown,normal posture,1.0,70,447,2026-05-02 21:00:46
199,unknown,normal posture,1.0,430,411,2026-05-02 21:00:46
199,unknown,raised hand,1.0,835,323,2026-05-02 21:00:46
199,unknown,normal posture,1.0,864,473,2026-05-02 21:00:46
199,unknown,raised hand,1.0,1141,371,2026-05-02 21:00:46
200,unknown,normal posture,1.0,249,548,2026-05-02 21:00:46
200,unknown,raised hand,1.0,658,443,2026-05-02 21:00:46
200,unknown,normal posture,1.0,70,447,2026-05-02 21:00:46
200,unknown,raised hand,1.0,1179,441,2026-05-02 21:00:46
200,stu_003,normal posture,1.0,430,411,2026-05-02 21:00:46
200,unknown,normal posture,1.0,1015,522,2026-05-02 21:00:46
200,unknown,raised hand,1.0,1116,339,2026-05-02 21:00:46
201,unknown,normal posture,1.0,255,547,2026-05-02 21:00:46
201,unknown,raised hand,1.0,660,433,2026-05-02 21:00:46
201,unknown,raised hand,1.0,1179,439,2026-05-02 21:00:46
201,unknown,normal posture,1.0,69,449,2026-05-02 21:00:46
201,unknown,raised hand,1.0,834,324,2026-05-02 21:00:46
201,unknown,raised hand,1.0,1114,309,2026-05-02 21:00:46
201,unknown,normal posture,1.0,430,412,2026-05-02 21:00:46
202,unknown,normal posture,1.0,245,548,2026-05-02 21:00:46
202,unknown,raised hand,1.0,1179,435,2026-05-02 21:00:46
202,unknown,raised hand,1.0,660,458,2026-05-02 21:00:46
202,unknown,normal posture,1.0,70,447,2026-05-02 21:00:46
202,unknown,normal posture,1.0,430,412,2026-05-02 21:00:46
202,unknown,normal posture,1.0,870,472,2026-05-02 21:00:46
202,unknown,raised hand,1.0,1109,300,2026-05-02 21:00:46
202,unknown,normal posture,1.0,1018,526,2026-05-02 21:00:46
203,unknown,normal posture,1.0,235,547,2026-05-02 21:00:46
203,unknown,raised hand,1.0,656,498,2026-05-02 21:00:46
203,unknown,normal posture,1.0,70,446,2026-05-02 21:00:46
203,unknown,raised hand,1.0,1179,436,2026-05-02 21:00:46
203,unknown,raised hand,1.0,876,470,2026-05-02 21:00:46
203,unknown,raised hand,1.0,1121,303,2026-05-02 21:00:46
203,unknown,normal posture,1.0,1023,523,2026-05-02 21:00:46
204,unknown,normal posture,1.0,239,546,2026-05-02 21:00:46
204,unknown,raised hand,1.0,655,502,2026-05-02 21:00:46
204,unknown,normal posture,1.0,70,447,2026-05-02 21:00:46
204,unknown,normal posture,1.0,1022,523,2026-05-02 21:00:46
204,unknown,normal posture,1.0,1178,450,2026-05-02 21:00:46
204,unknown,normal posture,1.0,431,495,2026-05-02 21:00:46
204,unknown,raised hand,1.0,1117,378,2026-05-02 21:00:46
204,unknown,raised hand,1.0,831,320,2026-05-02 21:00:46
205,unknown,normal posture,1.0,238,547,2026-05-02 21:00:47
205,unknown,raised hand,1.0,655,505,2026-05-02 21:00:47
205,unknown,normal posture,1.0,70,447,2026-05-02 21:00:47
205,unknown,normal posture,1.0,431,496,2026-05-02 21:00:47
205,unknown,raised hand,1.0,1133,367,2026-05-02 21:00:47
205,unknown,normal posture,1.0,871,469,2026-05-02 21:00:47
205,unknown,raised hand,1.0,1018,522,2026-05-02 21:00:47
206,unknown,normal posture,1.0,236,548,2026-05-02 21:00:47
206,unknown,raised hand,1.0,658,508,2026-05-02 21:00:47
206,unknown,normal posture,1.0,70,447,2026-05-02 21:00:47
206,unknown,normal posture,1.0,432,496,2026-05-02 21:00:47
206,unknown,normal posture,1.0,866,468,2026-05-02 21:00:47
206,unknown,raised hand,1.0,834,303,2026-05-02 21:00:47
206,unknown,raised hand,1.0,1139,434,2026-05-02 21:00:47
207,unknown,normal posture,1.0,236,547,2026-05-02 21:00:47
207,unknown,raised hand,1.0,679,509,2026-05-02 21:00:47
207,unknown,normal posture,1.0,71,447,2026-05-02 21:00:47
207,unknown,looking down,1.0,1164,358,2026-05-02 21:00:47
207,unknown,raised hand,1.0,835,327,2026-05-02 21:00:47
207,unknown,normal posture,1.0,873,471,2026-05-02 21:00:47
207,unknown,normal posture,1.0,433,412,2026-05-02 21:00:47
208,unknown,raised hand,1.0,657,509,2026-05-02 21:00:47
208,unknown,normal posture,1.0,251,547,2026-05-02 21:00:47
208,unknown,normal posture,1.0,71,448,2026-05-02 21:00:47
208,unknown,normal posture,1.0,434,412,2026-05-02 21:00:47
208,unknown,looking down,1.0,1182,356,2026-05-02 21:00:47
208,unknown,normal posture,1.0,859,471,2026-05-02 21:00:47
208,unknown,raised hand,1.0,839,313,2026-05-02 21:00:47
209,unknown,normal posture,1.0,251,546,2026-05-02 21:00:47
209,unknown,normal posture,1.0,697,507,2026-05-02 21:00:47
209,unknown,normal posture,1.0,71,447,2026-05-02 21:00:47
209,unknown,normal posture,1.0,434,412,2026-05-02 21:00:47
209,unknown,normal posture,1.0,872,468,2026-05-02 21:00:47
209,unknown,normal posture,1.0,1161,395,2026-05-02 21:00:47
209,unknown,normal posture,1.0,1188,434,2026-05-02 21:00:47
210,unknown,normal posture,1.0,252,547,2026-05-02 21:00:48
210,unknown,normal posture,1.0,698,507,2026-05-02 21:00:48
210,unknown,normal posture,1.0,71,448,2026-05-02 21:00:48
210,stu_006,normal posture,1.0,1168,404,2026-05-02 21:00:48
210,stu_003,normal posture,1.0,434,411,2026-05-02 21:00:48
210,unknown,raised hand,1.0,1023,524,2026-05-02 21:00:48
211,unknown,normal posture,1.0,700,512,2026-05-02 21:00:48
211,unknown,normal posture,1.0,254,547,2026-05-02 21:00:48
211,unknown,raised hand,1.0,1024,525,2026-05-02 21:00:48
211,unknown,normal posture,1.0,71,446,2026-05-02 21:00:48
211,unknown,normal posture,1.0,434,413,2026-05-02 21:00:48
211,unknown,raised hand,1.0,875,469,2026-05-02 21:00:48
211,unknown,normal posture,1.0,1173,402,2026-05-02 21:00:48
211,unknown,raised hand,1.0,839,308,2026-05-02 21:00:48
212,unknown,normal posture,1.0,700,519,2026-05-02 21:00:48
212,unknown,normal posture,1.0,250,547,2026-05-02 21:00:48
212,unknown,normal posture,1.0,71,446,2026-05-02 21:00:48
212,unknown,normal posture,1.0,870,468,2026-05-02 21:00:48
212,unknown,normal posture,1.0,435,413,2026-05-02 21:00:48
212,unknown,normal posture,1.0,1179,490,2026-05-02 21:00:48
212,unknown,raised hand,1.0,839,307,2026-05-02 21:00:48
213,unknown,normal posture,1.0,702,518,2026-05-02 21:00:48
213,unknown,normal posture,1.0,238,548,2026-05-02 21:00:48
213,unknown,raised hand,1.0,71,445,2026-05-02 21:00:48
213,unknown,normal posture,1.0,1181,490,2026-05-02 21:00:48
213,unknown,normal posture,1.0,433,415,2026-05-02 21:00:48
213,unknown,normal posture,1.0,869,468,2026-05-02 21:00:48
213,unknown,raised hand,1.0,839,308,2026-05-02 21:00:48
213,unknown,normal posture,1.0,1021,525,2026-05-02 21:00:48
213,unknown,normal posture,1.0,1181,423,2026-05-02 21:00:48
214,unknown,normal posture,1.0,703,516,2026-05-02 21:00:48
214,unknown,normal posture,1.0,253,547,2026-05-02 21:00:48
214,unknown,raised hand,1.0,71,446,2026-05-02 21:00:48
214,unknown,normal posture,1.0,1175,405,2026-05-02 21:00:48
214,unknown,normal posture,1.0,1182,490,2026-05-02 21:00:48
214,unknown,normal posture,1.0,434,414,2026-05-02 21:00:48
214,unknown,normal posture,1.0,869,468,2026-05-02 21:00:48
214,unknown,raised hand,1.0,839,305,2026-05-02 21:00:48
215,unknown,normal posture,1.0,704,516,2026-05-02 21:00:48
215,unknown,normal posture,1.0,246,546,2026-05-02 21:00:48
215,unknown,normal posture,1.0,72,445,2026-05-02 21:00:48
215,unknown,normal posture,1.0,1181,493,2026-05-02 21:00:48
215,unknown,raised hand,1.0,1180,404,2026-05-02 21:00:48
215,unknown,normal posture,1.0,873,468,2026-05-02 21:00:48
215,unknown,normal posture,1.0,434,497,2026-05-02 21:00:48
215,unknown,normal posture,1.0,1023,525,2026-05-02 21:00:48
215,unknown,raised hand,1.0,840,305,2026-05-02 21:00:48
215,unknown,normal posture,1.0,434,414,2026-05-02 21:00:48
